,Cell.line.name,Drug.name,IC50,A1BG,A1CF,A2M,A2ML1,A3GALT2,A4GALT,A4GNT,AAAS,AACS,AACSP1,AADAC,AADACL2,AADACL3,AADACL4,AADAT,AAGAB,AAK1,AAMDC,AAMP,AANAT,AAR2,AARD,AARS1,AARS2,AASDH
4088,RCC-MF,JQ1,2.767918047,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4089,RCC-MF,AS605240,1.890298572,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4090,RCC-MF,KIN001-260,4.605657391,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4091,RCC-MF,Tanespimycin,0.103523532,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4092,RCC-MF,Veliparib,3.8847735,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4093,RCC-MF,AZD7762,-1.413808262,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4094,RCC-MF,XMD8-92,3.354304321,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4095,RCC-MF,Cetuximab,5.017614036,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4096,RCC-MF,MIM1,2.730706262,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4097,RCC-MF,AZD8835,1.940203965,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4098,RCC-MF,Dyrk1b_0191,1.220302331,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4099,RCC-MF,TL-2-105,4.818907625,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4100,RCC-MF,Cabozantinib,2.90038442,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4101,RCC-MF,Axitinib,1.698678265,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4102,RCC-MF,IAP_7638,4.335776489,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4103,RCC-MF,Belinostat,-1.095137751,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4104,RCC-MF,JNJ38877605,3.460320884,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4105,RCC-MF,KU-55933,3.390457203,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4106,RCC-MF,LDN-193189,0.919320774,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4107,RCC-MF,AZD4547,5.302078964,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4108,RCC-MF,AZD8186,0.522389271,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4109,RCC-MF,XMD13-2,2.127286521,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4110,RCC-MF,LIMK1 inhibitor BMS4,5.57688594,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4111,RCC-MF,STF-62247,1.789187585,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4112,RCC-MF,Lenalidomide,4.598948858,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4113,RCC-MF,AICA Ribonucleotide,8.900785314,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4114,RCC-MF,Bleomycin (10 uM),2.427765543,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4115,RCC-MF,OSI-930,4.497873141,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4116,RCC-MF,Navitoclax,-1.591727466,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4117,RCC-MF,AZD7762,-0.886660786,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4118,RCC-MF,Pictilisib,0.421257469,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4119,RCC-MF,Apitolisib,-0.055457305,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4120,RCC-MF,FGFR_0939,1.866457604,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4121,RCC-MF,CAY10566,3.475557944,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4122,RCC-MF,KIN001-270,5.265515095,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4123,RCC-MF,Cytarabine,-1.506624548,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4124,RCC-MF,PFI-3,5.123645039,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4125,RCC-MF,Panobinostat,-1.834292524,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4126,RCC-MF,EHT-1864,2.753580688,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4127,RCC-MF,GSK1059615,-0.898622675,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4128,RCC-MF,LGK974,2.956229353,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4129,RCC-MF,YM201636,0.647056355,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4130,RCC-MF,AZD7969,2.510669941,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4131,RCC-MF,Sphingosine Kinase 1 Inhibitor II,3.259773767,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4132,RCC-MF,JW-7-24-1,-1.139374764,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4133,RCC-MF,I-BET-762,3.863805154,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4134,RCC-MF,Trichostatin A,-0.596384136,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4135,RCC-MF,AZD3514,3.495041761,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4136,RCC-MF,AZD6738,0.908910266,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4137,RCC-MF,rTRAIL,-2.26849763,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4138,RCC-MF,Nilotinib,2.742106002,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4139,RCC-MF,QL-XII-61,4.576984445,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4140,RCC-MF,KIN001-042,3.667847347,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4141,RCC-MF,Selumetinib,1.53675093,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4142,RCC-MF,Pemetrexed,4.278024073,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4143,RCC-MF,Tenovin-6,2.236598248,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4144,RCC-MF,Bleomycin (50 uM),3.239916477,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4145,RCC-MF,IMD-0354,0.582339788,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4146,RCC-MF,Vorinostat,1.379168955,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4147,RCC-MF,TW 37,-1.300068467,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4148,RCC-MF,AZD5582,4.175426292,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4149,RCC-MF,MK-2206,0.641831692,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4150,RCC-MF,WHI-P97,2.595807332,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4151,RCC-MF,PLX-4720,3.547305078,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4152,RCC-MF,THZ-2-102-1,-2.28903113,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4153,RCC-MF,C-75,4.0448922,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4154,RCC-MF,ETP-45835,5.560028697,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4155,RCC-MF,JAK1_3715,4.087310641,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4156,RCC-MF,TWS119,3.842037115,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4157,RCC-MF,Avagacestat,4.608931784,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4158,RCC-MF,Pictilisib,0.054860928,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4159,RCC-MF,KIN001-244,1.883227527,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4160,RCC-MF,Cisplatin,-0.95208201,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4161,RCC-MF,NU7441,1.297553305,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4162,RCC-MF,Flavopiridol,-0.809242916,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4163,RCC-MF,CAY10603,-0.492506541,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4164,RCC-MF,AR-42,-1.45748194,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4165,RCC-MF,GW441756,0.242116673,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4166,RCC-MF,VX-702,2.556919358,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4167,RCC-MF,BX795,2.223258605,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4168,RCC-MF,BIBF-1120,1.599677063,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4169,RCC-MF,AT-7519,1.630019087,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4170,RCC-MF,WZ3105,1.375406976,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4171,RCC-MF,SB505124,3.455329059,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4172,RCC-MF,XMD15-27,4.822762159,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4173,RCC-MF,Torin 2,-1.185066166,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4174,RCC-MF,TAK-715,2.704574333,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4175,RCC-MF,CI-1033,2.622325234,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4176,RCC-MF,CCT007093,3.415035616,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4177,RCC-MF,Elesclomol,-5.114193102,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4178,RCC-MF,UNC0638,4.701683522,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4179,RCC-MF,GSK1070916,1.745181269,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4180,RCC-MF,Afatinib,1.555886998,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4181,RCC-MF,Linifanib,2.461059073,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4182,RCC-MF,Sepantronium bromide,-3.548458526,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4183,RCC-MF,NG-25,1.162260101,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4184,RCC-MF,AT7867,2.658349233,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4185,RCC-MF,Gemcitabine,-3.833030925,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4186,RCC-MF,BIX02189,3.686866917,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4187,RCC-MF,THZ-2-49,-1.64701123,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4188,RCC-MF,Idelalisib,3.680768529,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4189,RCC-MF,Tamoxifen,4.069843888,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4190,RCC-MF,RU-SKI 43,5.995226145,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4191,RCC-MF,AZ20,-0.192944187,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4192,RCC-MF,SL0101,4.851398141,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4193,RCC-MF,KU-60019,2.430734497,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4194,RCC-MF,Phenformin,10.88747543,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4195,RCC-MF,Quizartinib,2.41080091,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4196,RCC-MF,Doramapimod,2.374751941,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4197,RCC-MF,UNC0642,2.041861417,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4198,RCC-MF,Venotoclax,1.32278858,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
4199,RCC-MF,AKT inhibitor VIII,2.871642594,3.182,3.344,3.268,2.843,2.977,3.663,3.126,3.858,7.921,3.171,2.664,2.842,3.478,2.667,3.57,7.671,8.662,8.155,9.004,3.154,6.961,3.718,9.095,5.008,6.771
